OBJECTID;USE;HBLOCK;LENGTH;LOWADDR;HIGHADDR;comments;POINT_X;POINT_Y
1385.0;Residential;6800-6900 OSLER ST;61.816087;6800.0;6900.0;No sidewalks both sides;490487.451761;5452297.67426
1386.0;Residential;1100-1200 W 46TH AV;217.762781;1100.0;1200.0;No sidewalks both sides;490389.554539;5452969.72538
1389.0;Residential;1100-1200 W 46TH AV;217.762781;1100.0;1200.0;No sidewalks both sides;490194.847714;5452980.41425
1390.0;Residential;1100-1200 W 46TH AV;217.762781;1100.0;1200.0;No sidewalks both sides;490172.119156;5452981.66199
1391.0;Residential;1300 W 38TH AV;137.05393;1300.0;1300.0;No sidewalk both sides;490192.064726;5453806.49322
1392.0;Residential;1300 W 38TH AV;137.05393;1300.0;1300.0;No sidewalk both sides;490127.159905;5453810.00949
1394.0;Residential;1300 W 38TH AV;137.05393;1300.0;1300.0;No sidewalk both sides;490055.211482;5453813.90734
1396.0;Collector;7400 ELLIOTT ST;105.604253;7400.0;7400.0;No sidewalk both sides;496095.087918;5451532.20284
1403.0;Residential;800 W 43RD AV;49.694189;800.0;800.0;No sidewalk both sides;490775.687403;5453259.54482
1404.0;Residential;5300-5400 HEATHER ST;206.120897;5300.0;5400.0;No sidewalk both sides;491208.525293;5453855.25028
1406.0;Residential;5300-5400 HEATHER ST;206.120897;5300.0;5400.0;No sidewalk both sides;491205.456731;5453725.2865
1412.0;Residential;6600-6700 ASH ST;143.280712;6600.0;6700.0;No sidewalks both sides;491395.044647;5452311.30647
1413.0;Residential;6600 TISDALL ST;49.707686;6600.0;6600.0;No sidewalks both sides;491196.578344;5452466.38175
1414.0;Residential;6600 TISDALL ST;49.707686;6600.0;6600.0;No sidewalks both sides;491195.407552;5452416.68785
1420.0;Residential;1200 W 76TH AV;144.815123;1200.0;1200.0;No sidewalks both sides;490193.900895;5449850.60982
1422.0;Residential;1200 W 76TH AV;43.793841;1200.0;1200.0;No sidewalks both sides;490150.120235;5449851.68418
1425.0;Residential;1500 NOOTKA ST;51.980931;1500.0;1500.0;No sidewalk both sides;496984.006759;5457570.04013
1427.0;Residential;8000 SOPHIA ST;50.288612;8000.0;8000.0;No sidewalks both sides;492701.602465;5451097.14363
1428.0;Residential;8000 SOPHIA ST;50.288612;8000.0;8000.0;No sidewalks both sides;492699.793963;5451046.88755
1429.0;Secondary Arterial;0-100 E KENT AV NORTH;323.278565;0.0;100.0;No sidewalks both sides;492218.055085;5450457.18952
1433.0;Secondary Arterial;0-100 E KENT AV NORTH;323.278565;0.0;100.0;No sidewalks both sides;492475.661502;5450491.56727
1435.0;Residential;8600-8800 MAIN ST;228.380005;8600.0;8800.0;No sidewalk both sides;492537.190006;5450468.09069
1436.0;Residential;8600-8800 MAIN ST;228.380005;8600.0;8800.0;No sidewalk both sides;492534.819947;5450403.13391
1440.0;Residential;8400 MANITOBA ST;57.73171;8400.0;8400.0;No sidewalk both sides;491970.98865;5450518.14087
1442.0;Residential;0-100 E 69TH AV;212.805701;0.0;100.0;No sidewalks both sides;492281.111714;5450740.59538
1443.0;Residential;0-100 E 69TH AV;212.805701;0.0;100.0;No sidewalks both sides;492346.073611;5450738.37008
1444.0;Residential;0-100 E 69TH AV;212.805701;0.0;100.0;No sidewalks both sides;492411.035508;5450736.14478
1448.0;Residential;0-100 E 69TH AV;52.871518;0.0;100.0;No sidewalks both sides;492281.111714;5450740.59538
1453.0;Residential;2800 E 40TH AV;50.254936;2800.0;2800.0;No sidewalks both sides;496551.478078;5453475.01002
1456.0;Collector;2100 W 57TH AV;70.920198;2100.0;2100.0;No sidewalk both sides;488537.583245;5451876.32192
1457.0;Residential;5300-5400 MANSON ST;205.969403;5300.0;5400.0;No sidewalk both sides;491319.079869;5453849.14763
1458.0;Residential;5300-5400 MANSON ST;205.969403;5300.0;5400.0;No sidewalk both sides;491317.526117;5453784.1662
1461.0;Residential;5300-5400 MANSON ST;205.969403;5300.0;5400.0;No sidewalk both sides;491314.156401;5453643.23708
1464.0;Residential;3400 KAMLOOPS ST;46.577522;3400.0;3400.0;No sidewalks both sides;496031.515227;5455699.49671
1466.0;Residential;8500 WILTSHIRE ST;49.678605;8500.0;8500.0;No sidewalk both sides;489338.965987;5450762.63534
1470.0;Residential;2900 LILLOOET ST;48.282083;2900.0;2900.0;No sidewalk both sides;497159.653241;5456097.94106
1473.0;Residential;3100 WINDERMERE ST;45.058368;3100.0;3100.0;No sidewalk both sides;497342.414772;5455914.21149
1474.0;Residential;3300 LILLOOET ST;42.263905;3300.0;3300.0;No sidewalks both sides;497158.21602;5455735.80852
1475.0;Residential;3300 LILLOOET ST;42.263905;3300.0;3300.0;No sidewalks both sides;497158.136991;5455693.54469
1476.0;Residential;6500 WINDSOR ST;52.70753;6500.0;6500.0;No sidewalk both sides;493791.82635;5452464.71698
1477.0;Residential;6500 WINDSOR ST;52.70753;6500.0;6500.0;No sidewalk both sides;493790.738115;5452412.02069
1485.0;Arterial;7700-8300 BOUNDARY ROAD;737.571294;7700.0;8300.0;No sidewalk both sides;498283.54476;5450880.49208
1486.0;Arterial;7700-8300 BOUNDARY ROAD;737.571294;7700.0;8300.0;No sidewalk both sides;498286.237482;5450815.54787
1496.0;Secondary Arterial;700 E KENT AV NORTH;142.085288;700.0;700.0;No sidewalk both sides;493422.756592;5450611.37739
1498.0;Secondary Arterial;700 E KENT AV NORTH;142.085288;700.0;700.0;No sidewalk both sides;493499.221895;5450621.13439
1499.0;Residential;8000 BUSCOMBE ST;13.726333;8000.0;8000.0;No sidewalk both sides;493057.228934;5451052.1208
1500.0;Residential;8000 BUSCOMBE ST;13.726333;8000.0;8000.0;No sidewalk both sides;493056.975133;5451038.39681
1506.0;Residential;7400 ALBERTA ST;48.854067;7400.0;7400.0;No sidewalks both sides;491748.988744;5451624.3808
1507.0;Residential;7500 ASH ST;53.555321;7500.0;7500.0;No sidewalks both sides;491258.516444;5451529.50788
1509.0;Residential;7200 CARTIER ST;50.274087;7200.0;7200.0;No sidewalk both sides;489972.00447;5451956.88592
1511.0;Residential;700 W 54TH AV;49.661685;700.0;700.0;No sidewalks both sides;491038.544492;5452082.70034
1514.0;Residential;6500 SOPHIA ST;52.91696;6500.0;6500.0;No sidewalks both sides;492748.959627;5452489.56478
1515.0;Residential;6500 SOPHIA ST;52.761063;6500.0;6500.0;No sidewalks both sides;492748.959627;5452489.56478
1522.0;Residential;1200 GLEN DRIVE;100.185159;1200.0;1200.0;No sidewalk on both sides;494076.796717;5457929.40519
1523.0;Residential;1200 GLEN DRIVE;100.185159;1200.0;1200.0;No sidewalk on both sides;494075.546965;5457864.4172
1530.0;Residential;0-100 W 62ND AV;206.055328;0.0;100.0;No sidewalks both sides;492137.170703;5451276.87829
1537.0;Residential;1700-1900 GLEN DRIVE;291.772476;1700.0;1900.0;No Sidewalk on both sides;494080.339226;5457240.55508
1540.0;Residential;4400 KAMLOOPS ST;45.923284;4400.0;4400.0;No sidewalks both sides;496051.790063;5454743.04371
1541.0;Residential;4400 KAMLOOPS ST;45.923284;4400.0;4400.0;No sidewalks both sides;496051.541305;5454697.1211
1542.0;Residential;2400 MCMULLEN AV;43.214145;2400.0;2400.0;No sidewalks both sides;488321.076673;5454937.68212
1544.0;Residential;1400 LARCH ST;49.058654;1400.0;1400.0;No sidewalks both sides;488212.444145;5457881.04653
1546.0;Residential;2100 KAMLOOPS ST;50.248031;2100.0;2100.0;No sidewalks both sides;496020.643348;5456942.33512
1550.0;Residential;2100 KASLO ST;50.357241;2100.0;2100.0;No sidewalks both sides;496580.136166;5456940.95557
1552.0;Residential;3500 W 49TH AV;241.28516;3500.0;3500.0;No sidewalks both sides;486735.951939;5452757.4452
1555.0;Residential;3500 W 49TH AV;241.28516;3500.0;3500.0;No sidewalks both sides;486540.968673;5452759.99982
1560.0;Residential;6100-6300 ALMA ST;228.79095;6100.0;6300.0;No sidewalks both sides;486387.783759;5452936.39916
1563.0;Residential;4700 BALACLAVA ST;52.892131;4700.0;4700.0;No sidewalks both sides;487208.92707;5454568.63334
1566.0;Residential;7600 EAST BOULEVARD;56.413824;7600.0;7600.0;no sidewalk both sides-  small portion north of block.;489204.838993;5451532.5544
1568.0;Residential;1800 W 62ND AV;56.713646;1800.0;1800.0;No sidewalks both sides;489191.336121;5451374.42026
1571.0;Residential;1700 E 21ST AV;55.594893;1700.0;1700.0;No sidewalk both sides;494948.933592;5455427.30204
1572.0;Residential;3600-3800 W 49TH AV;405.318153;3600.0;3800.0;No sidewalks both sides;486494.687485;5452760.60618
1573.0;Residential;3600-3800 W 49TH AV;405.318153;3600.0;3800.0;No sidewalks both sides;486429.693017;5452761.45426
1577.0;Residential;3600-3800 W 49TH AV;405.318153;3600.0;3800.0;No sidewalks both sides;486169.715149;5452764.84658
1578.0;Residential;3600-3800 W 49TH AV;405.318153;3600.0;3800.0;No sidewalks both sides;486104.720682;5452765.69467
1579.0;Residential;3600-3800 W 49TH AV;405.318153;3600.0;3800.0;No sidewalks both sides;486089.403833;5452765.89453
1583.0;Residential;1800 QUILCHENA CRESCENT;185.504222;1800.0;1800.0;No sidewalks both sides;489267.88944;5454305.16413
1585.0;Residential;1800 QUILCHENA CRESCENT;185.504222;1800.0;1800.0;No sidewalks both sides;489154.833027;5454311.76797
1587.0;Residential;4400 W 3RD AV;112.031216;4400.0;4400.0;No sidewalk both sides;484961.632729;5457508.63469
1588.0;Residential;4400 W 3RD AV;112.031216;4400.0;4400.0;No sidewalk both sides;484914.616065;5457509.80453
1595.0;Residential;4800 FANNIN AV;347.078174;4800.0;4800.0;No sidewalks both sides;483650.121815;5458025.20435
1597.0;Residential;600-700 MALKIN AV;221.233754;600.0;700.0;No sidewalks both sides;493494.900466;5458048.84067
1602.0;Residential;3600 EDINBURGH ST;113.576593;3600.0;3600.0;No sidewalk both sides;498250.429642;5459881.41346
1604.0;Residential;6800 MCKINNON ST;42.404604;6800.0;6800.0;No sidewalks both sides;497162.515282;5452140.01498
1606.0;Residential;4300 KAMLOOPS ST;46.043795;4300.0;4300.0;No sidewalks both sides;496051.920821;5454789.08732
1609.0;Residential;4700-4800 DRUMMOND DRIVE;442.240315;4700.0;4800.0;No sidewalk both sides;484304.391238;5457795.20932
1612.0;Residential;4700-4800 DRUMMOND DRIVE;442.240315;4700.0;4800.0;No sidewalk both sides;484132.809539;5457886.61602
1613.0;Residential;4700-4800 DRUMMOND DRIVE;442.240315;4700.0;4800.0;No sidewalk both sides;484070.629528;5457905.43539
1622.0;Residential;1000 WILLIAM ST;93.638047;1000.0;1000.0;No sidewalks both sides;493983.483706;5457946.9658
1627.0;Residential;7000 OSLER ST;70.961366;7000.0;7000.0;No sidewalks both sides;490484.204534;5452166.65551
1629.0;Residential;7000 OSLER ST;70.961366;7000.0;7000.0;No sidewalks both sides;490482.549109;5452095.71346
1636.0;Residential;7100 FLEMING ST;59.500735;7100.0;7100.0;No sidewalk both sides;494613.54265;5451865.92276
1638.0;Residential;1500 E 54TH AV;50.305388;1500.0;1500.0;No sidewalk both sides;494608.967114;5451959.94308
1647.0;Residential;3200 CELTIC AV;96.961182;3200.0;3200.0;No sidewalk on both sides;486993.540852;5451768.56894
1650.0;Residential;3300-3400 W 55TH AV;281.007752;3300.0;3400.0;No sidewalk both sides;486903.296036;5452092.27447
1652.0;Residential;3300-3400 W 55TH AV;281.007752;3300.0;3400.0;No sidewalk both sides;486773.323941;5452094.96789
1654.0;Residential;3300-3400 W 55TH AV;281.007752;3300.0;3400.0;No sidewalk both sides;486687.33465;5452096.74985
1655.0;Residential;3100 LILLOOET ST;45.059116;3100.0;3100.0;No sidewalks both sides;497159.077162;5455959.60762
1656.0;Residential;3100 LILLOOET ST;45.059116;3100.0;3100.0;No sidewalks both sides;497158.913136;5455914.54881
1657.0;Residential;3100 LILLOOET ST;45.093123;3100.0;3100.0;No sidewalks both sides;497158.913136;5455914.54881
1658.0;Residential;3100 LILLOOET ST;45.093123;3100.0;3100.0;No sidewalks both sides;497158.747111;5455869.45599
1659.0;Residential;3200 WOODLAND DRIVE;83.816661;3200.0;3200.0;No sidewalks both sides;494595.339909;5455977.20898
1660.0;Residential;3200 WOODLAND DRIVE;83.816661;3200.0;3200.0;No sidewalks both sides;494593.650212;5455912.23094
1661.0;Residential;3200 WOODLAND DRIVE;83.816661;3200.0;3200.0;No sidewalks both sides;494593.161067;5455893.42064
1666.0;Residential;4800 MACDONALD ST;52.750438;4800.0;4800.0;No sidewalks both sides;487780.824086;5454511.2901
1670.0;Residential;6300 MCKINNON ST;18.82576;6300.0;6300.0;No sidewalks both sides;497180.203407;5452646.83686
1671.0;Residential;6300 MCKINNON ST;18.82576;6300.0;6300.0;No sidewalks both sides;497179.565234;5452628.02192
1674.0;Residential;6500 MCKINNON ST;40.695943;6500.0;6500.0;No sidewalks both sides;497171.004801;5452380.23556
1676.0;Residential;7900 SOPHIA ST;50.516422;7900.0;7900.0;No sidewalks both sides;492703.323957;5451147.63071
1677.0;Residential;7900 SOPHIA ST;50.516422;7900.0;7900.0;No sidewalks both sides;492701.602465;5451097.14363
1679.0;Residential;8300 MANITOBA ST;140.535421;8300.0;8300.0;no sidewalk on both sides- 1/3 sidewalk on North west area;491973.433681;5450593.63671
1680.0;Residential;8300 MANITOBA ST;140.535421;8300.0;8300.0;no sidewalk on both sides- 1/3 sidewalk on North west area;491971.329674;5450528.67077
1683.0;Secondary Arterial;700 N BOUNDARY ROAD;34.70476;700.0;700.0;No sidewalk both sides;498299.661126;5459936.70025
1685.0;Residential;5000 PAYNE ST;131.764093;5000.0;5000.0;No sidewalk both sides;497813.536943;5453989.42183
1688.0;Residential;5000 PAYNE ST;16.947163;5000.0;5000.0;No sidewalk both sides;497778.102409;5453932.74977
1691.0;Residential;8400 BEATRICE ST;31.180577;8400.0;8400.0;No sidewalk both sides;495061.128058;5450667.593
1692.0;Collector;7500 ELLIOTT ST;14.322238;7500.0;7500.0;No sidewalk both sides;496090.097719;5451491.95669
1693.0;Collector;7500 ELLIOTT ST;14.322238;7500.0;7500.0;No sidewalk both sides;496086.464704;5451478.10679
1697.0;Residential;6800 CARTIER ST;62.781267;6800.0;6800.0;No sidewalk both sides;489981.752631;5452308.62351
1701.0;Residential;6500-6700 CHURCHILL ST;261.599681;6500.0;6700.0;No sidewalks both sides;489676.896081;5452444.91573
1702.0;Residential;6500-6700 CHURCHILL ST;261.599681;6500.0;6700.0;No sidewalks both sides;489675.084742;5452379.94097
1703.0;Residential;6500-6700 CHURCHILL ST;261.599681;6500.0;6700.0;No sidewalks both sides;489675.040164;5452378.34191
1706.0;Residential;1300 W 52ND AV;173.260155;1300.0;1300.0;No sidewalk on both sides;490026.746366;5452370.35699
1714.0;Residential;5400 CARTIER ST;47.955046;5400.0;5400.0;No sidewalk both sides -  curb protection- east side;490018.754431;5453767.72095
1717.0;Residential;1200 W 38TH AV;167.679327;1200.0;1200.0;No sidewalk both sides;490294.592159;5453800.91024
1718.0;Residential;1200 W 38TH AV;167.679327;1200.0;1200.0;No sidewalk both sides;490229.688314;5453804.44449
1722.0;Residential;1100 SKEENA ST;45.850125;1100.0;1100.0;No sidewalks both sides;497934.686257;5457974.49894
1723.0;Residential;1100 SKEENA ST;45.850125;1100.0;1100.0;No sidewalks both sides;497934.749204;5457928.64886
1724.0;Secondary Arterial;200-300 E KENT AV NORTH;287.614888;200.0;300.0;No sidewalk both sides;492538.432783;5450499.56371
1729.0;Secondary Arterial;200-300 E KENT AV NORTH;287.614888;200.0;300.0;No sidewalk both sides;492823.849317;5450535.05633
1731.0;Residential;6500 WINDSOR ST;52.691797;6500.0;6500.0;No sidewalk both sides;493791.82635;5452464.71698
1742.0;Residential;6300 GLADSTONE ST;46.441557;6300.0;6300.0;No sidewalk both sides;495464.055501;5452661.35222
1744.0;Residential;5500-5600 HEATHER ST;151.076915;5500.0;5600.0;No sidewalk both sides;491202.120218;5453584.20506
1746.0;Residential;5500-5600 HEATHER ST;151.076915;5500.0;5600.0;No sidewalk both sides;491200.081214;5453498.15229
1754.0;Residential;2100 W 54TH AV;71.619113;2100.0;2100.0;No sidewalks both sides;488615.08139;5452140.69779
1757.0;Residential;6700-6800 BALSAM ST;284.003148;6700.0;6800.0;No sidewalk both sides;488251.774126;5452487.54225
1759.0;Residential;6700-6800 BALSAM ST;284.003148;6700.0;6800.0;No sidewalk both sides;488248.659986;5452357.57955
1761.0;Residential;6700-6800 BALSAM ST;284.003148;6700.0;6800.0;No sidewalk both sides;488242.025929;5452228.10132
1763.0;Residential;6700-6800 YEW ST;239.481061;6700.0;6800.0;No sidewalk both sides;488426.046845;5452483.56651
1767.0;Residential;6700-6800 YEW ST;239.481061;6700.0;6800.0;No sidewalk both sides;488419.945698;5452244.16318
1775.0;Residential;1000-1100 W 47TH AV;216.134112;1000.0;1100.0;No sidewalks both sides;490537.973755;5452860.3057
1776.0;Residential;1000-1100 W 47TH AV;216.134112;1000.0;1100.0;No sidewalks both sides;490473.072893;5452863.89431
1780.0;Residential;700-800 W 47TH AV;225.056608;700.0;800.0;No sidewalks both sides;490975.246965;5452836.73846
1784.0;Residential;2500 SEMLIN DRIVE;54.627208;2500.0;2500.0;No sidewalks both sides;495346.37103;5456614.37582
1790.0;Residential;5400 SOPHIA ST;50.302784;5400.0;5400.0;No sidewalks both sides;492766.092187;5453728.76781
1797.0;Residential;6900-7000 PRESCOTT ST;110.729951;6900.0;7000.0;No sidewalks both sides;487066.946626;5452245.40804
1798.0;Residential;6900-7000 PRESCOTT ST;110.729951;6900.0;7000.0;No sidewalks both sides;487066.016644;5452199.68755
1801.0;Residential;1800-1900 DRUMMOND DRIVE;121.059991;1800.0;1900.0;No sidewalk both sides;483986.064588;5457517.89356
1802.0;Residential;1300 E 39TH AV;50.485831;1300.0;1300.0;No sidewalk both sides;494245.949602;5453563.04101
1807.0;Residential;4400 MAGNOLIA ST;54.82709;4400.0;4400.0;No sidewalks both sides;489077.382018;5454841.03142
1810.0;Residential;6600-6800 NEAL ST;49.705608;6600.0;6800.0;No sidewalks both sides;491098.492441;5452521.81877
1818.0;Residential;6000 LAUREL ST;52.181498;6000.0;6000.0;No sidewalks both sides;490910.602621;5453047.39422
1821.0;Residential;6000 FREMLIN ST;103.565584;6000.0;6000.0;No sidewalk both sides;490770.71406;5453052.48143
1822.0;Residential;800 W 44TH AV;49.686119;800.0;800.0;No sidewalks both sides;490822.815144;5453153.33915
1823.0;Residential;800 W 44TH AV;49.686119;800.0;800.0;No sidewalks both sides;490773.201247;5453156.01714
1824.0;Residential;800 W 45TH AV;90.736207;800.0;800.0;No sidewalks both sides;490910.602621;5453047.39422
1829.0;Residential;9000-9200 OAK ST;58.454443;9000.0;9200.0;No sidewalks both sides;490497.968109;5450020.15889
1833.0;Residential;1500 W 75TH AV;79.410111;1500.0;1500.0;No sidewalk both sides;489688.210949;5450168.33592
1837.0;Residential;7400 DUMFRIES ST;48.5876;7400.0;7400.0;No sidewalk both sides;494499.317107;5451513.08907
1839.0;Residential;2800 W 47TH AV;53.227475;2800.0;2800.0;No sidewalks both sides;487648.304734;5452964.70406
1840.0;Residential;3300-3500 CELTIC AV;230.022945;3300.0;3500.0;No sidewalk on both sides;486836.055009;5451771.78414
1842.0;Residential;3300-3500 CELTIC AV;230.022945;3300.0;3500.0;No sidewalk on both sides;486714.485429;5451817.0025
1843.0;Residential;3300-3500 CELTIC AV;230.022945;3300.0;3500.0;No sidewalk on both sides;486653.869735;5451840.4703
