ID;Street 1;Street 2;Address;NW;NE;SW;SE;Lat ;Long;UTM_X;UTM_Y;School;geopoint
758.0;Duchess St;Ward St;Duchess St & Ward St, Vancouver, BC, Canada;;;;S;49.240832;-123.051022;496286.0;5454229.0;;49.240832,-123.051022
760.0;Lillooet St;Turner St;Lillooet St & Turner St, Vancouver, BC, Canada;S;;S;S;49.279081;-123.038833;497175.0;5458481.0;AR Lord;49.279081,-123.038833
762.0;Kitchner St;Windermere St;Kitchner St & Windermere St, Vancouver, BC, Canada;;;S;S;49.272279;-123.036382;497353.0;5457725.0;Matthew Begbie;49.272279,-123.036382
766.0;Dundee St;Kingsway;Dundee St & Kingsway, Vancouver, BC, Canada;;;S;;49.237125;-123.047614;496533.0;5453817.0;;49.237125,-123.047614
771.0;Fellowes St;McGill St;Fellowes St & McGill St, Vancouver, BC, Canada;;S;;;49.288679;-123.027306;498014.0;5459548.0;;49.288679,-123.027306
773.0;N Kootenay St;Cambridge St;N Kootenay St & Cambridge St, Vancouver, BC, Canada;S;S;S;S;49.286708;-123.02568;498132.0;5459328.0;;49.286708,-123.02568
774.0;E Georgia St;Cassiar St;E Georgia St & Cassiar St, Vancouver, BC, Canada;;S;;;49.278258;-123.030884;497753.0;5458389.0;;49.278258,-123.030884
775.0;E Georgia St;Skeena St;E Georgia St & Skeena St, Vancouver, BC, Canada;;;S;;49.278254;-123.02833;497939.0;5458389.0;;49.278254,-123.02833
778.0;Euclid Ave;Joyce St;Euclid Ave & Joyce St, Vancouver, BC, Canada;S;;;;49.236464;-123.033661;497549.0;5453743.0;St Mary Parish School;49.236464,-123.033661
780.0;Crowley Dr;Melbourne St;Crowley Dr & Melbourne St, Vancouver, BC, Canada;S;S;S;S;49.235887;-123.028923;497894.0;5453679.0;;49.235887,-123.028923
783.0;Vanness St;Oben St;Vanness St & Oben St, Vancouver, BC, Canada;;;S;S;49.235634;-123.026212;498091.0;5453650.0;;49.235634,-123.026212
785.0;Ormidale St;Foster Ave;Ormidale St & Foster Ave, Vancouver, BC, Canada;S;;S;;49.234134;-123.024825;498192.0;5453484.0;;49.234134,-123.024825
786.0;Lincoln St;Foster Ave;Lincoln St & Foster Ave, Vancouver, BC, Canada;S;S;S;S;49.234129;-123.025923;498112.0;5453483.0;;49.234129,-123.025923
787.0;Oben St;Foster Ave;Oben St & Foster Ave, Vancouver, BC, Canada;S;S;S;S;49.234124;-123.027025;498032.0;5453483.0;;49.234124,-123.027025
789.0;Aberdeen St;Crowley Dr;Aberdeen St & Crowley Dr, Vancouver, BC, Canada;;;S;S;49.235399;-123.027902;497968.0;5453624.0;;49.235399,-123.027902
791.0;Euclid Ave;Aberdeen St;Euclid Ave & Aberdeen St, Vancouver, BC, Canada;D;S;D;S;49.234761;-123.028137;497951.0;5453553.0;;49.234761,-123.028137
796.0;School Ave;Harold St;School Ave & Harold St, Vancouver, BC, Canada;;;;D;49.232462;-123.035996;497379.0;5453298.0;;49.232462,-123.035996
798.0;Riverwalk Ave;Kinross St;Riverwalk Ave & Kinross St, Vancouver, BC, Canada;S;S;S;S;49.205387;-123.036761;497322.0;5450288.0;;49.205387,-123.036761
799.0;N Arm Ave;Kinross St;N Arm Ave & Kinross St, Vancouver, BC, Canada;;D;;;49.204904;-123.036727;497324.0;5450235.0;;49.204904,-123.036727
800.0;Champlain Crescent;Three Cedars Dr;Champlain Crescent & Three Cedars Dr, Vancouver, BC, Canada;D;D;;;49.2131;-123.029763;497832.0;5451145.0;Champlain Heights Annex;49.2131,-123.029763
807.0;180 E 17th Ave;;180 E 17th Ave, Vancouver, BC, Canada;;;S;S;49.255541;-123.102145;492567.0;5455868.0;;49.255541,-123.102145
809.0;4385 W 29th Ave;;4385 W 29th Ave, Vancouver, BC, Canada;S;S;;;49.249336;-123.204867;485090.0;5455194.0;St Johns;49.249336,-123.204867
810.0;4185 W 29th Ave;;4185 W 29th Ave, Vancouver, BC, Canada;S;S;;;49.247229;-123.200377;485416.0;5454958.0;St Johns;49.247229,-123.200377
811.0;1850 W 33rd Ave;;1850 W 33rd Ave, Vancouver, BC, Canada;S;S;;;49.241789;-123.148263;489208.0;5454345.0;;49.241789,-123.148263
814.0;526 W 37th Ave;;526 W 37th Ave, Vancouver, BC, Canada;;S;;S;49.237075;-123.116674;491506.0;5453817.0;;49.237075,-123.116674
818.0;3676 E 45th Ave;;3676 E 45th Ave, Vancouver, BC, Canada;;S;;;49.229045;-123.023655;498277.0;5452918.0;;49.229045,-123.023655
820.0;2410 Sasamat St;;2410 Sasamat St, Vancouver, BC, Canada;;S;;S;49.265395;-123.208905;484801.0;5456980.0;;49.265395,-123.208905
826.0;1649 Comox St;;1649 Comox St, Vancouver, BC, Canada;S;S;;;49.287442;-123.137329;490013.0;5459419.0;;49.287442,-123.137329
827.0;1386 Nicola St;;1386 Nicola St, Vancouver, BC, Canada;;;S;;49.282411;-123.140256;489799.0;5458860.0;;49.282411,-123.140256
830.0;151 Athletes Way;;151 Athletes Way, Vancouver, BC, Canada;S;S;S;S;49.271725;-123.108444;492111.0;5457668.0;;49.271725,-123.108444
833.0;2788 Prince Edward St;;2788 Prince Edward St, Vancouver, BC, Canada;;S;;;49.260334;-123.095812;493028.0;5456400.0;;49.260334,-123.095812
834.0;2388 E 30th Ave;;2388 E 30th Ave, Vancouver, BC, Canada;;;;S;49.240275;-123.057915;495784.0;5454168.0;;49.240275,-123.057915
835.0;2100 Woodland Dr;;2100 Woodland Dr, Vancouver, BC, Canada;;;S;S;49.265702;-123.073573;494647.0;5456995.0;Grandview Elementary;49.265702,-123.073573
838.0;2219 N Grandview Hwy;;2219 N Grandview Hwy, Vancouver, BC, Canada;S;S;;;49.259843;-123.059548;495667.0;5456343.0;;49.259843,-123.059548
840.0;2535 N Grandview Hwy;;2535 N Grandview Hwy, Vancouver, BC, Canada;S;S;;;49.258183;-123.053023;496141.0;5456158.0;;49.258183,-123.053023
841.0;2600 N Grandview Hwy;;2600 N Grandview Hwy, Vancouver, BC, Canada;S;S;;;49.26343;-123.069015;494978.0;5456743.0;;49.26343,-123.069015
843.0;3348 Adanac St;;3348 Adanac St , Vancouver, BC, Canada;S;S;S;S;49.277221;-123.032084;497666.0;5458274.0;;49.277221,-123.032084
844.0;2625 Rupert St;;2625 Rupert St, Vancouver, BC, Canada;S;S;S;S;49.260704;-123.034392;497497.0;5456438.0;;49.260704,-123.034392
850.0;3170 Riverwalk Ave;;3170 Riverwalk Ave, Vancouver, BC, Canada;S;S;S;S;49.206355;-123.041898;496948.0;5450396.0;;49.206355,-123.041898
4.0;W 1st Ave;Columbia St;W 1st Ave & Columbia St, Vancouver, BC, Canada;S;S;S;D;49.27026;-123.109411;492040.0;5457505.0;;49.27026,-123.109411
5.0;W 1st Ave;Wylie St;W 1st Ave & Wylie St, Vancouver, BC, Canada;;;S;S;49.268306;-123.114018;491705.0;5457289.0;;49.268306,-123.114018
6.0;E 1st Ave;Main St;E 1st Ave & Main St, Vancouver, BC, Canada;S;;;;49.270215;-123.100755;492670.0;5457499.0;;49.270215,-123.100755
9.0;E 1st Ave;Mc Lean Dr;E 1st Ave & Mc Lean Dr, Vancouver, BC, Canada;S;S;;;49.269659;-123.0754;494514.0;5457435.0;;49.269659,-123.0754
10.0;E 1st Ave;Woodland Dr;E 1st Ave & Woodland Dr, Vancouver, BC, Canada;S;;;S;49.269634;-123.073467;494655.0;5457433.0;;49.269634,-123.073467
12.0;E 1st Ave;Slocan St;E 1st Ave & Slocan St, Vancouver, BC, Canada;S;S;;;49.269411;-123.049484;496400.0;5457406.0;;49.269411,-123.049484
14.0;E 1st Ave;Lillooet St;E 1st Ave & Lillooet St, Vancouver, BC, Canada;;;S;;49.269571;-123.038976;497164.0;5457424.0;;49.269571,-123.038976
15.0;W 2nd Ave;Cypress St;W 2nd Ave & Cypress St, Vancouver, BC, Canada;S;;;;49.269823;-123.147906;489240.0;5457461.0;;49.269823,-123.147906
25.0;E 2nd Ave;Mc Lean Dr;E 2nd Ave & Mc Lean Dr, Vancouver, BC, Canada;S;S;S;S;49.268751;-123.075426;494512.0;5457334.0;;49.268751,-123.075426
26.0;E 2nd Ave;Kamloops St;E 2nd Ave & Kamloops St, Vancouver, BC, Canada;S;;;S;49.2685;-123.05467;496022.0;5457305.0;;49.2685,-123.05467
28.0;E 3rd Ave;Woodland Dr;E 3rd Ave & Woodland Dr, Vancouver, BC, Canada;S;D;S;D;49.267835;-123.073506;494652.0;5457233.0;;49.267835,-123.073506
29.0;E 3rd Ave;Cotton Dr;E 3rd Ave & Cotton Dr, Vancouver, BC, Canada;S;S;S;S;49.267825;-123.071577;494792.0;5457231.0;;49.267825,-123.071577
31.0;E 3rd Ave;Victoria Dr;E 3rd Ave & Victoria Dr, Vancouver, BC, Canada;;;S;S;49.267784;-123.065786;495214.0;5457226.0;Queen Victoria Annex;49.267784,-123.065786
34.0;W 4th Ave;Bayswater St;W 4th Ave & Bayswater St, Vancouver, BC, Canada;;S;;;49.268415;-123.171072;487554.0;5457308.0;;49.268415,-123.171072
45.0;W 6th Ave;Bayswater St;W 6th Ave & Bayswater St, Vancouver, BC, Canada;;;S;S;49.266687;-123.171134;487549.0;5457116.0;Gordon;49.266687,-123.171134
46.0;W 6th Ave;Arbutus St;W 6th Ave & Arbutus St, Vancouver, BC, Canada;;S;;S;49.266423;-123.152851;488879.0;5457084.0;;49.266423,-123.152851
48.0;W 6th Ave;Larch St;W 6th Ave & Larch St, Vancouver, BC, Canada;S;;;;49.266578;-123.162294;488192.0;5457103.0;;49.266578,-123.162294
51.0;W 6th Ave;Granville St;W 6th Ave & Granville St, Vancouver, BC, Canada;;S;;S;49.266188;-123.138585;489917.0;5457056.0;;49.266188,-123.138585
54.0;E 6th Ave;Brunswick St;E 6th Ave & Brunswick St, Vancouver, BC, Canada;S;S;;;49.26546;-123.09693;492948.0;5456970.0;;49.26546,-123.09693
55.0;E 6th Ave;Carolina St;E 6th Ave & Carolina St, Vancouver, BC, Canada;;D;;S;49.26527;-123.090989;493380.0;5456949.0;;49.26527,-123.090989
58.0;E 6th Ave;Commercial Dr;E 6th Ave & Commercial Dr, Vancouver, BC, Canada;S;S;S;S;49.26508;-123.069713;494928.0;5456926.0;;49.26508,-123.069713
60.0;W 7th Ave;Bayswater St;W 7th Ave & Bayswater St, Vancouver, BC, Canada;S;S;;;49.26585;-123.171171;487546.0;5457023.0;Gordon;49.26585,-123.171171
61.0;W 7th Ave;Vine St;W 7th Ave & Vine St, Vancouver, BC, Canada;S;;;;49.265645;-123.157607;488533.0;5456998.0;;49.265645,-123.157607
62.0;W 7th Ave;Heather St;W 7th Ave & Heather St, Vancouver, BC, Canada;S;S;S;;49.265048;-123.119813;491283.0;5456927.0;;49.265048,-123.119813
68.0;W 7th Ave;Birch St;W 7th Ave & Birch St, Vancouver, BC, Canada;D;D;D;D;49.265278;-123.133678;490274.0;5456954.0;;49.265278,-123.133678
69.0;W 7th Ave;Hemlock St;W 7th Ave & Hemlock St, Vancouver, BC, Canada;S;S;;S;49.265313;-123.136033;490103.0;5456958.0;;49.265313,-123.136033
70.0;E 7th Ave;St George St;E 7th Ave & St George St, Vancouver, BC, Canada;;;;D;49.264361;-123.092952;493237.0;5456848.0;Mt Pleasant;49.264361,-123.092952
71.0;E 7th Ave;Scotia St;E 7th Ave & Scotia St, Vancouver, BC, Canada;;;;S;49.264573;-123.098895;492804.0;5456872.0;;49.264573,-123.098895
74.0;E 7th Ave;Windsor St;E 7th Ave & Windsor St, Vancouver, BC, Canada;;;D;S;49.264279;-123.083254;493942.0;5456838.0;;49.264279,-123.083254
75.0;E 7th Ave;Glen Dr;E 7th Ave & Glen Dr, Vancouver, BC, Canada;S;;D;;49.264284;-123.081328;494083.0;5456838.0;;49.264284,-123.081328
77.0;E 7th Ave;Kamloops St;E 7th Ave & Kamloops St, Vancouver, BC, Canada;S;;;;49.263878;-123.054697;496020.0;5456791.0;;49.263878,-123.054697
79.0;W 8th Ave;Blanca St;W 8th Ave & Blanca St, Vancouver, BC, Canada;;D;;D;49.265601;-123.215151;484347.0;5457004.0;;49.265601,-123.215151
81.0;W 8th Ave;Trimble St;W 8th Ave & Trimble St, Vancouver, BC, Canada;D;D;D;D;49.26552;-123.205994;485013.0;5456993.0;;49.26552,-123.205994
82.0;W 8th Ave;Blenheim St;W 8th Ave & Blenheim St, Vancouver, BC, Canada;S;;;;49.26511;-123.177812;487063.0;5456942.0;;49.26511,-123.177812
85.0;W 8th Ave;Macdonald St;W 8th Ave & Macdonald St, Vancouver, BC, Canada;S;;S;S;49.264973;-123.1685;487740.0;5456925.0;;49.264973,-123.1685
86.0;W 8th Ave;Stephens St;W 8th Ave & Stephens St, Vancouver, BC, Canada;S;;;S;49.264923;-123.166509;487885.0;5456920.0;;49.264923,-123.166509
87.0;W 8th Ave;Laurel St;W 8th Ave & Laurel St, Vancouver, BC, Canada;S;S;;;49.264302;-123.124121;490969.0;5456845.0;;49.264302,-123.124121
90.0;W 8th Ave;Birch St;W 8th Ave & Birch St, Vancouver, BC, Canada;S;S;;;49.264431;-123.13369;490273.0;5456860.0;;49.264431,-123.13369
92.0;E 8th Ave;Prince Albert St;E 8th Ave & Prince Albert St, Vancouver, BC, Canada;S;S;;;49.263419;-123.087151;493659.0;5456743.0;;49.263419,-123.087151
93.0;E 8th Ave;St Catherines St;E 8th Ave & St Catherines St, Vancouver, BC, Canada;;D;;D;49.263411;-123.085212;493800.0;5456742.0;;49.263411,-123.085212
96.0;E 8th Ave;Glen Dr;E 8th Ave & Glen Dr, Vancouver, BC, Canada;D;;S;;49.263355;-123.081348;494081.0;5456735.0;;49.263355,-123.081348
98.0;E 8th Ave;Mc Lean Dr;E 8th Ave & Mc Lean Dr, Vancouver, BC, Canada;S;S;;;49.263311;-123.075585;494500.0;5456730.0;;49.263311,-123.075585
104.0;W 10th Ave;Ash St;W 10th Ave & Ash St, Vancouver, BC, Canada;;S;;;49.262294;-123.117537;491448.0;5456621.0;;49.262294,-123.117537
109.0;W 10th Ave;Collingwood St;W 10th Ave & Collingwood St, Vancouver, BC, Canada;S;;S;;49.263428;-123.181878;486767.0;5456756.0;;49.263428,-123.181878
112.0;W 10th Ave;Vine St;W 10th Ave & Vine St, Vancouver, BC, Canada;;;;S;49.2639;-123.205918;485018.0;5456813.0;Fraser Academy;49.2639,-123.205918
120.0;W 10th Ave;Manitoba St;W 10th Ave & Manitoba St, Vancouver, BC, Canada;D;S;S;S;49.262124;-123.106894;492222.0;5456601.0;;49.262124,-123.106894
127.0;W 11th Ave;Cypress St;W 11th Ave & Cypress St, Vancouver, BC, Canada;D;D;D;D;49.261875;-123.148185;489218.0;5456578.0;;49.261875,-123.148185
128.0;W 11th Ave;Ontario St;W 11th Ave & Ontario St, Vancouver, BC, Canada;;;S;;49.261172;-123.104966;492362.0;5456494.0;;49.261172,-123.104966
130.0;E 11th Ave;Prince Edward St;E 11th Ave & Prince Edward St, Vancouver, BC, Canada;;;S;D;49.26106;-123.096151;493004.0;5456481.0;;49.26106,-123.096151
134.0;E 11th Ave;Victoria Dr;E 11th Ave & Victoria Dr, Vancouver, BC, Canada;;S;;S;49.260437;-123.065949;495201.0;5456410.0;;49.260437,-123.065949
136.0;W 12th Ave;Yew St;W 12th Ave & Yew St, Vancouver, BC, Canada;S;S;S;S;49.261042;-123.155415;488692.0;5456486.0;;49.261042,-123.155415
138.0;W 12th Ave;Ontario St;W 12th Ave & Ontario St, Vancouver, BC, Canada;;S;;;49.260277;-123.105012;492359.0;5456395.0;;49.260277,-123.105012
139.0;E 12th Ave;St George St;E 12th Ave & St George St, Vancouver, BC, Canada;;;D;;49.259752;-123.093021;493231.0;5456335.0;;49.259752,-123.093021
143.0;E 12th Ave;Renfrew St;E 12th Ave & Renfrew St, Vancouver, BC, Canada;;;S;S;49.259237;-123.04442;496767.0;5456275.0;;49.259237,-123.04442
146.0;W 13th Ave;Manitoba St;W 13th Ave & Manitoba St, Vancouver, BC, Canada;S;;S;;49.259407;-123.106981;492215.0;5456298.0;;49.259407,-123.106981
149.0;W 14th Ave;Yew St;W 14th Ave & Yew St, Vancouver, BC, Canada;D;;;D;49.259179;-123.155458;488688.0;5456279.0;;49.259179,-123.155458
150.0;W 14th Ave;Ash St;W 14th Ave & Ash St, Vancouver, BC, Canada;S;S;;;49.258786;-123.117691;491436.0;5456231.0;;49.258786,-123.117691
154.0;E 14th Ave;Prince Edward St;E 14th Ave & Prince Edward St, Vancouver, BC, Canada;D;;;;49.258368;-123.09641;492984.0;5456182.0;;49.258368,-123.09641
155.0;E 14th Ave;Sophia St;E 14th Ave & Sophia St, Vancouver, BC, Canada;;;S;S;49.258411;-123.098388;492840.0;5456187.0;;49.258411,-123.098388
157.0;E 14th Ave;Woodland Dr;E 14th Ave & Woodland Dr, Vancouver, BC, Canada;D;D;D;D;49.257787;-123.073713;494636.0;5456115.0;;49.257787,-123.073713
159.0;E 14th Ave;Victoria Dr;E 14th Ave & Victoria Dr, Vancouver, BC, Canada;S;S;S;S;49.257722;-123.065992;495198.0;5456108.0;;49.257722,-123.065992
162.0;W 15th Ave;Alberta St;W 15th Ave & Alberta St, Vancouver, BC, Canada;S;;D;;49.257768;-123.111143;491912.0;5456117.0;;49.257768,-123.111143
164.0;E 15th Ave;St George St;E 15th Ave & St George St, Vancouver, BC, Canada;S;S;D;D;49.257325;-123.093758;493177.0;5456066.0;;49.257325,-123.093758
166.0;E 15th Ave;Commercial Dr;E 15th Ave & Commercial Dr, Vancouver, BC, Canada;;D;;S;49.256851;-123.069873;494915.0;5456011.0;;49.256851,-123.069873
168.0;E 15th Ave;Victoria Dr;E 15th Ave & Victoria Dr, Vancouver, BC, Canada;S;D;;S;49.256821;-123.066016;495196.0;5456008.0;;49.256821,-123.066016
172.0;W 16th Ave;Blenheim St;W 16th Ave & Blenheim St, Vancouver, BC, Canada;;S;;;49.257734;-123.178066;487043.0;5456122.0;;49.257734,-123.178066
173.0;W 16th Ave;Balaclava St;W 16th Ave & Balaclava St, Vancouver, BC, Canada;;S;;S;49.257668;-123.174336;487314.0;5456114.0;;49.257668,-123.174336
176.0;W 16th Ave;Willow St;W 16th Ave & Willow St, Vancouver, BC, Canada;S;D;S;S;49.257044;-123.122045;491119.0;5456037.0;;49.257044,-123.122045
179.0;W 16th Ave;Manitoba St;W 16th Ave & Manitoba St, Vancouver, BC, Canada;S;S;S;S;49.25669;-123.107128;492204.0;5455996.0;Simon Fraser;49.25669,-123.107128
183.0;E 16th Ave;St George St;E 16th Ave & St George St, Vancouver, BC, Canada;D;;S;;49.256497;-123.093769;493176.0;5455974.0;;49.256497,-123.093769
184.0;E 16th Ave;Sophia St;E 16th Ave & Sophia St, Vancouver, BC, Canada;D;D;D;;49.256591;-123.098423;492838.0;5455985.0;;49.256591,-123.098423
186.0;E 16th Ave;Victoria Dr;E 16th Ave & Victoria Dr, Vancouver, BC, Canada;;;S;;49.256224;-123.066045;495194.0;5455941.0;;49.256224,-123.066045
187.0;W 17th Ave;Dunbar St;W 17th Ave & Dunbar St, Vancouver, BC, Canada;;S;;;49.257355;-123.185119;486529.0;5456081.0;;49.257355,-123.185119
188.0;W 17th Ave;Burrard St;W 17th Ave & Burrard St, Vancouver, BC, Canada;;;;S;49.256226;-123.146011;489375.0;5455950.0;;49.256226,-123.146011
192.0;E 17th Ave;Main St;E 17th Ave & Main St, Vancouver, BC, Canada;S;;S;;49.255685;-123.101276;492630.0;5455884.0;;49.255685,-123.101276
193.0;E 17th Ave;Quebec St;E 17th Ave & Quebec St, Vancouver, BC, Canada;;S;;;49.255711;-123.10329;492483.0;5455887.0;;49.255711,-123.10329
194.0;E 17th Ave;Carolina St;E 17th Ave & Carolina St, Vancouver, BC, Canada;S;;;;49.255544;-123.091882;493313.0;5455868.0;;49.255544,-123.091882
201.0;W 19th Ave;Macdonald St;W 19th Ave & Macdonald St, Vancouver, BC, Canada;S;S;;;49.255496;-123.167754;487792.0;5455872.0;;49.255496,-123.167754
205.0;W 19th Ave;Cambie St;W 19th Ave & Cambie St, Vancouver, BC, Canada;;;;S;49.253989;-123.115134;491621.0;5455697.0;;49.253989,-123.115134
206.0;E 19th Ave;Main St;E 19th Ave & Main St, Vancouver, BC, Canada;;S;;S;49.253701;-123.100884;492658.0;5455664.0;;49.253701,-123.100884
208.0;E 19th Ave;Victoria Dr;E 19th Ave & Victoria Dr, Vancouver, BC, Canada;;S;;;49.25414;-123.066105;495189.0;5455710.0;;49.25414,-123.066105
211.0;W 20th Ave;Ash St;W 20th Ave & Ash St, Vancouver, BC, Canada;S;;;;49.253358;-123.118272;491393.0;5455627.0;;49.253358,-123.118272
212.0;W 20th Ave;Manitoba St;W 20th Ave & Manitoba St, Vancouver, BC, Canada;;;;S;49.252805;-123.107273;492193.0;5455565.0;;49.252805,-123.107273
219.0;E 20th Ave;Rupert St;E 20th Ave & Rupert St, Vancouver, BC, Canada;;;S;S;49.252327;-123.033902;497532.0;5455506.0;;49.252327,-123.033902
223.0;W 21st Ave;Manitoba St;W 21st Ave & Manitoba St, Vancouver, BC, Canada;S;;;;49.251914;-123.107308;492190.0;5455466.0;;49.251914,-123.107308
226.0;E 21st Ave;St Catherine St;E 21st Ave & St Catherine St, Vancouver, BC, Canada;S;;;S;49.251838;-123.085705;493762.0;5455455.0;;49.251838,-123.085705
236.0;E 22nd Ave;Penticton St;E 22nd Ave & Penticton St, Vancouver, BC, Canada;S;;S;;49.25063;-123.052241;496198.0;5455319.0;;49.25063,-123.052241
238.0;E 22nd Ave;Kaslo St;E 22nd Ave & Kaslo St, Vancouver, BC, Canada;;;;S;49.250613;-123.047067;496574.0;5455316.0;;49.250613,-123.047067
239.0;E 22nd Ave;Cassiar St;E 22nd Ave & Cassiar St, Vancouver, BC, Canada;;D;;S;49.250613;-123.031073;497738.0;5455316.0;Renfrew;49.250613,-123.031073
241.0;W 23rd Ave;Trafalgar St;W 23rd Ave & Trafalgar St, Vancouver, BC, Canada;S;;S;S;49.251892;-123.165291;487971.0;5455471.0;;49.251892,-123.165291
247.0;E 23rd Ave;Prince Albert St;E 23rd Ave & Prince Albert St, Vancouver, BC, Canada;S;;;;49.250066;-123.087715;493616.0;5455258.0;;49.250066,-123.087715
249.0;E 23rd Ave;Knight St;E 23rd Ave & Knight St, Vancouver, BC, Canada;;;S;;49.249894;-123.076192;494455.0;5455238.0;;49.249894,-123.076192
252.0;E 24th Ave;Windsor St;E 24th Ave & Windsor St, Vancouver, BC, Canada;;;S;S;49.249113;-123.083872;493896.0;5455152.0;Charles Dickens Annex;49.249113,-123.083872
254.0;E 24th Ave;Brant St;E 24th Ave & Brant St, Vancouver, BC, Canada;;;;S;49.248836;-123.057972;495780.0;5455119.0;;49.248836,-123.057972
260.0;E 25th Ave;Lillooet St;E 25th Ave & Lillooet St, Vancouver, BC, Canada;S;S;;S;49.247887;-123.039103;497154.0;5455013.0;Windermere Secondary;49.247887,-123.039103
262.0;W 26th Ave;Ontario St;W 26th Ave & Ontario St, Vancouver, BC, Canada;;;S;;49.247751;-123.10506;492353.0;5455002.0;Wolfe;49.247751,-123.10506
266.0;E 26th Ave;Inverness St;E 26th Ave & Inverness St, Vancouver, BC, Canada;S;;;;49.247693;-123.080058;494173.0;5454994.0;;49.247693,-123.080058
267.0;E 26th Ave;Windsor St;E 26th Ave & Windsor St, Vancouver, BC, Canada;S;S;S;;49.247502;-123.083931;493891.0;5454973.0;;49.247502,-123.083931
270.0;E 26th Ave;Skeena St;E 26th Ave & Skeena St, Vancouver, BC, Canada;S;;;;49.247071;-123.028547;497922.0;5454922.0;;49.247071,-123.028547
272.0;W 27th Ave;Quesnel Dr;W 27th Ave & Quesnel Dr, Vancouver, BC, Canada;S;;;;49.248089;-123.170477;487592.0;5455049.0;;49.248089,-123.170477
274.0;E 27th Ave;Ontario St;E 27th Ave & Ontario St, Vancouver, BC, Canada;S;D;S;;49.247304;-123.105042;492355.0;5454953.0;Wolfe;49.247304,-123.105042
279.0;E 27th Ave;Skeena St;E 27th Ave & Skeena St, Vancouver, BC, Canada;;;;S;49.24622;-123.028543;497922.0;5454827.0;;49.24622,-123.028543
281.0;W 28th Ave;Blenheim St;W 28th Ave & Blenheim St, Vancouver, BC, Canada;S;;;;49.247101;-123.178599;487001.0;5454940.0;;49.247101,-123.178599
289.0;W 29th Ave;Carnarvon St;W 29th Ave & Carnarvon St, Vancouver, BC, Canada;S;;;;49.246183;-123.172922;487414.0;5454837.0;;49.246183,-123.172922
290.0;W 29th Ave;Camosun St;W 29th Ave & Camosun St, Vancouver, BC, Canada;D;S;;;49.246215;-123.196774;485678.0;5454845.0;St Johns;49.246215,-123.196774
295.0;E 29th Ave;St Catherine St;E 29th Ave & St Catherine St, Vancouver, BC, Canada;;;;S;49.244619;-123.085916;493746.0;5454653.0;;49.244619,-123.085916
298.0;W 30th Ave;Crown St;W 30th Ave & Crown St, Vancouver, BC, Canada;S;;;;49.245255;-123.193645;485905.0;5454738.0;;49.245255,-123.193645
301.0;E 30th Ave;Main St;E 30th Ave & Main St, Vancouver, BC, Canada;D;D;D;D;49.243276;-123.101354;492622.0;5454505.0;;49.243276,-123.101354
305.0;E 31st Ave;Fraser St;E 31st Ave & Fraser St, Vancouver, BC, Canada;D;D;;;49.242564;-123.090328;493425.0;5454424.0;;49.242564,-123.090328
307.0;E 31st Ave;Beatrice St;E 31st Ave & Beatrice St, Vancouver, BC, Canada;;S;;S;49.242892;-123.066624;495150.0;5454459.0;;49.242892,-123.066624
323.0;E 33rd Ave;Slocan St;E 33rd Ave & Slocan St, Vancouver, BC, Canada;;;S;S;49.239804;-123.054548;496029.0;5454115.0;;49.239804,-123.054548
326.0;W 34th Ave;Carnarvon St;W 34th Ave & Carnarvon St, Vancouver, BC, Canada;;;S;;49.24137;-123.172964;487410.0;5454302.0;;49.24137,-123.172964
332.0;W 35th Ave;Trafalgar St;W 35th Ave & Trafalgar St, Vancouver, BC, Canada;;S;;;49.240393;-123.165674;487940.0;5454192.0;;49.240393,-123.165674
333.0;E 35th Ave;Sherbrooke St;E 35th Ave & Sherbrooke St, Vancouver, BC, Canada;;S;;;49.238184;-123.081301;494081.0;5453937.0;;49.238184,-123.081301
334.0;E 35th Ave;Inverness St;E 35th Ave & Inverness St, Vancouver, BC, Canada;;;S;S;49.238164;-123.080198;494162.0;5453934.0;;49.238164,-123.080198
338.0;E 36th Ave;Main St;E 36th Ave & Main St, Vancouver, BC, Canada;S;S;S;S;49.23814;-123.101603;492603.0;5453934.0;;49.23814,-123.101603
339.0;E 36th Ave;Commercial St;E 36th Ave & Commercial St, Vancouver, BC, Canada;S;;;;49.237541;-123.068598;495006.0;5453864.0;;49.237541,-123.068598
340.0;E 36th Ave;Argyle St;E 36th Ave & Argyle St, Vancouver, BC, Canada;S;;;;49.237588;-123.07134;494806.0;5453870.0;;49.237588,-123.07134
342.0;W 37th Ave;Mackenzie St;W 37th Ave & Mackenzie St, Vancouver, BC, Canada;D;D;D;;49.238516;-123.17027;487605.0;5453984.0;;49.238516,-123.17027
348.0;W 37th Ave;Willow St;W 37th Ave & Willow St, Vancouver, BC, Canada;S;S;;;49.237518;-123.123761;490990.0;5453867.0;Jules Verne;49.237518,-123.123761
353.0;E 37th Ave;Main St;E 37th Ave & Main St, Vancouver, BC, Canada;S;S;S;S;49.237235;-123.101639;492601.0;5453833.0;;49.237235,-123.101639
357.0;E 37th Ave;Dumfries St;E 37th Ave & Dumfries St, Vancouver, BC, Canada;D;D;D;D;49.236797;-123.074137;494603.0;5453782.0;Tecumseh Annex;49.236797,-123.074137
365.0;E 38th Ave;Victoria Dr;E 38th Ave & Victoria Dr, Vancouver, BC, Canada;S;;S;;49.235221;-123.065469;495234.0;5453606.0;;49.235221,-123.065469
